subrole	20120314	20120322	20120328	20120403	20120416	20120419	20120423	20120507	20120516	20120521	20120531	20120604	20120613	20120619	20120628	20120705	20120709	20120717	20120802	20120806	20120813	20120820	20120823	20120828	20120903	20120910	20120920	20120924	20121001	20121004	20121015	20121022	20121028	20121105	20121123	20121128	20121220
Aspartate family	579.285420580987	1328.20882046018	418.858852152224	603.263843234404	1046.95517403202	1104.62436824211	758.885376988792	1765.50838075199	1017.9209948127	918.837255277165	1114.05287112155	927.313883148709	938.570102912405	1646.90914748557	1214.39334935321	1342.56414659981	815.716370715575	1135.94577171669	1069.95566708193	596.563357874144	911.804939273851	1876.76391654585	1667.60039949611	1278.69416473429	1450.93829429456	1041.88898383516	1571.91048592233	924.995044981413	1649.61845315117	1110.7798391243	1592.71141014228	1393.83557238527	770.231245979845	943.262532024641	785.42476101638	1279.33609456606	1506.7176375878
ATP-proton motive force interconversion	354.041299326552	958.055014465337	309.173492264926	445.239331955662	796.355991171584	830.762249894967	583.088412532091	1047.14855005945	657.452989843485	784.204571198079	658.415260717156	519.671552305132	566.548018526611	1073.29988002925	725.63594735992	721.970746701024	438.277510270637	565.411963476297	541.914183144877	376.660698679056	562.347893382109	1104.83796599313	1077.57451304782	735.95245343532	868.818132716378	729.831137073654	1072.24453600754	802.0808464052	1112.23144672807	838.327828494976	952.051995821292	814.518584313704	537.599488675564	790.853142648517	623.086011954262	758.824764988218	901.657810488303
Biosynthesis	1166.96466067797	2681.7984672741	755.798812997664	1057.40187164903	2167.54558198057	2193.72387297801	1661.53315374104	2527.14842620581	1745.7832969998	1448.60548953885	1613.54046362364	1742.57201402293	1401.11463953958	2570.91401111588	1940.19044438128	1823.17547035709	1190.87709866747	1668.95911371097	1515.10917550148	865.161057102268	1340.91863376861	2689.20344373691	2472.32339373978	1702.92350784119	1938.14213283954	1863.64073093808	2490.23667407825	1689.12489881848	2583.03999609089	1800.63050241189	2345.94025329079	2078.16955502575	1140.20832128669	1750.8425739215	1741.8160514529	1915.90118538943	2370.37843487257
Biosynthesis and degradation of murein sacculus and peptidoglycan	1082.15786967579	2482.56578856302	790.396564648534	1048.74627127781	2082.55291483742	2091.18922688262	1637.75721158499	3132.11229518406	1690.46126639685	1884.40622982423	1577.91363975076	1564.22446731884	1510.71663730575	2627.39348615938	1946.01174094381	2325.49060597549	1461.65282207155	2102.22477955305	1754.00635369309	1039.97985368852	1634.74112572342	3340.01045852212	3009.95659496096	2405.94949221096	2742.79290537622	1660.62536049158	2412.74600191107	1946.07599757769	2576.78798876368	1847.6806857849	2617.7903308705	2308.99315596532	1533.43748012897	1650.80318116406	1665.85603708667	2075.57657814473	2468.05526759119
Biosynthesis and degradation of polysaccharides	99.322724398141	173.562023108735	97.3122468301392	80.4679495568922	127.122879643578	136.552728307057	102.633414010926	328.565453955416	126.62718505626	253.072241428635	152.167593583236	122.287787142593	115.562979079327	211.251877963275	138.331113057268	220.649052278129	163.184867251458	260.190480379724	174.809021675241	112.975507250652	210.797037616835	353.376035542727	296.29059202417	208.871205467197	228.833149294667	185.389691939648	252.411215518281	256.890820272621	294.330273158345	221.349112984885	250.454457184343	203.444587695699	193.910046389685	210.257321787675	110.065532047985	157.480314411263	132.438282377502
Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	689.968366583118	1696.40073070533	570.62455926304	793.901546149826	1624.25309051755	1598.66842935333	1279.93181302958	2110.67385246699	1319.46811318625	1191.53921218756	1509.99537321879	1322.10377399613	1091.59619615392	1959.68651610408	1386.60865128237	1418.0539270808	924.16806001507	1409.30874521429	1264.54012324952	819.296097681024	1178.17184363725	2263.70574053886	1946.1530705282	1439.06686267974	1700.74408204355	1303.22105495705	1861.700274892	1353.79583547874	1896.16041986595	1392.41223484716	1869.86378694308	1614.7488986498	915.363836757649	1335.51688853917	1362.61054854163	1716.50764763122	2023.06074025819
Biosynthesis of natural products	22.111896881446	66.0993439561203	13.7358039342709	14.7245415349628	39.686985256321	45.5460470110158	29.282475740251	16.877651858735	25.307077472393	9.087441063259	13.3547180345225	27.474595897491	9.936000227733	19.190680487294	11.343325140155	5.8648184195437	9.945035320955	6.444441188717	18.1377648716113	9.1117251900892	23.6390414959855	16.9343965633912	26.327265056476	5.931029896326	8.130445555373	29.3562304601426	18.4559900725796	23.1467895361583	19.8460520145873	12.3855162658498	26.4807531552093	29.3734168812264	22.2718971822789	10.022476580699	31.127712091513	22.0313404832753	20.7257568665528
Biotin	139.821053617055	279.075519748624	103.196847090117	105.338752328614	220.540965617641	278.766590933294	158.168832914451	158.007779793003	156.343031045078	127.860100047091	146.40598644172	200.532593906522	109.458855394559	197.224333972658	147.796876422034	88.1946784010935	127.089856103841	183.681767312879	122.379222179813	85.9095586729022	115.119019785328	173.635332272571	184.015974019576	87.685590597051	95.3964689598098	206.855548033047	173.815874955908	157.131444568066	175.516789460838	145.577574217019	170.096255886374	127.298714117637	113.629581253693	133.9443462562	154.469776273703	144.505738123858	194.003329510761
Carbohydrates, organic alcohols, and acids	452.206904705202	1357.12605646074	304.097821974948	495.3097106799	818.037455964903	960.43856618244	679.800637862482	1155.7760885266	847.879349125319	594.714370985877	755.727543210636	715.741579451251	775.316592343339	1329.54036484076	928.191676411696	832.098236744268	577.857571767285	765.199805871352	775.263377979949	419.93383500932	596.652725523114	1234.90281255435	1002.49025017325	750.621974866508	858.17153395499	763.420149280787	1138.24539869685	589.377188983514	1165.56600521058	779.87833154206	1042.1585827575	929.960884688734	419.52653754468	684.875341011974	714.847556266535	840.146054023132	1018.12960608839
Cations and iron carrying compounds	1412.91804243716	3828.30401468071	892.392356491932	1369.59596728595	2971.65436505414	2866.15828378744	2175.34563171934	2829.92967483342	2189.83231320203	1907.79849449546	1849.64829629876	2097.14315837946	1191.33361885016	2578.19592250797	2182.21604052431	1767.3064041349	1326.45913673306	1764.99585619391	1659.16328165409	1054.45286872184	1543.82587946273	3005.79000172677	2945.70242967406	1671.59725333844	1903.00704047682	2328.13819426971	3020.21237076036	2431.44776344341	3248.8955833244	2379.66613492166	2753.58807060478	2260.72750038722	1241.13056791407	2514.31410180344	2250.53355813649	2346.01536786319	2854.56718830425
Cell division	609.846076727613	1519.6944800517	491.723498905583	635.844140704313	1149.64744080931	1175.41624461105	860.070341174533	1810.11497748105	978.552973455845	1230.7369242912	985.617001801227	958.536067952417	831.358109277792	1507.65732584613	1098.93586933734	1298.80007524465	833.159891747335	1135.15435506356	1011.56742028507	603.641833178827	1013.33551809546	1880.70595122677	1644.22211429777	1300.75345572839	1526.64039492153	1060.24461746235	1383.57754501159	1096.35549407619	1548.31373850136	1127.66274446546	1452.89401831401	1305.5343429175	836.070194721465	985.721983246901	937.825848363171	1154.38770045554	1281.42336989672
Chemotaxis and motility	139.124338191311	658.926116650566	110.872422863557	165.894778080802	322.334435547233	481.672077814387	249.716209149867	387.656404120987	290.903075084001	183.639189419885	356.762363719458	342.137128796288	262.94531495074	441.292402856883	325.581304231276	134.396925939646	159.037238524184	174.258128873712	228.734820515437	159.688398141074	237.02369729176	429.584739039944	224.173202394122	136.781111412279	154.669048075887	281.399012658835	299.056510113302	249.967654689011	282.753927767251	208.129698542988	231.171350425952	231.421093844649	141.607284230769	221.52133937278	289.707965382183	211.118624058281	377.503212364376
Chlorophyll and bacteriochlorphyll	129.611808337752	156.654665750946	109.217551170859	87.5705667537226	145.492817224283	131.319352751225	86.3968373046621	146.97309687064	130.946343204393	126.714308124015	151.560904797885	176.72974302453	123.568780132902	169.796565804652	106.414989915847	70.5911194114106	76.809899934116	76.79282352313	96.6737646865188	83.9277542983324	108.981667838028	152.538121428242	184.949269842331	82.183004571042	83.8946020372332	176.511917106231	155.813140134577	181.416448603071	171.551035997017	126.66770403843	132.799131242327	104.23808870544	158.186021934581	106.803960179573	87.44893171786	95.5809909673924	113.137592535459
Chromosome-associated proteins	137.541575787695	311.349953030603	90.9971532728882	125.292980193374	162.6310502451	188.924659883385	132.75222827298	335.456751828698	175.723781998722	240.708805385093	184.003775925294	245.40031230469	142.02754623197	269.123764636124	219.627122901811	230.245405107424	175.681036432075	225.765566139156	187.173689371606	113.071266950662	197.896636541213	341.938135682079	294.487605449102	234.235117974761	296.821139285705	222.026423301877	271.529941888512	183.645915605845	317.856200379746	231.233965729643	250.477219940792	224.003180175195	147.278735730152	178.44439411442	167.734781331262	196.917033500131	218.435651806037
Conjugation	1.98466617067	0.106614269762	0	1.06726817833	0.134224438427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116953973342	0	0	3.0152281115	1.62303384222	0	0.234385776912	0.152434776665	0.0340090640522	0	0	0.300443312039	0	0.138254399356	5.73918566557
Conserved	410.894860953579	939.299019129671	324.813047122671	443.6401287795	806.45270205401	889.273423909888	637.405742482442	941.319998885222	673.475783005178	562.803251618672	726.577981307492	649.878457680058	521.530104828129	929.005901645851	716.012851088286	632.973030510604	381.997381591922	568.82271203525	574.531591124976	342.37496348194	516.683927964389	1010.95903389898	879.768653648598	630.652533884482	671.550260866002	721.2153027158	911.275197124227	631.700015575321	921.696182578446	631.313496494454	858.917248764689	778.678047051306	434.622230909258	599.396629713855	681.057184997951	805.156626921197	994.399474156231
Degradation	36.2731093325592	109.609180632936	30.2429952371738	35.6660953669223	96.615868714774	97.6095256894012	72.014357337417	53.9259186679295	61.723922646377	30.17476928861	47.8644862898468	74.354124720933	30.6961031531553	41.8048292291465	48.3035486862433	24.9238771757891	39.229686115466	33.706151428352	42.2568972047769	33.6709774308152	31.5057555956667	61.4191959651191	44.4460630954037	16.1554986500963	20.157545101355	66.231215592349	54.811128267598	31.1514474226778	57.5432125999491	37.3759005763426	40.8955437625607	33.2148733789289	18.8757203730811	48.8854278019378	83.476701176243	45.2241379818641	78.3420287557004
Degradation of DNA	35.678763971923	83.2695733550816	25.318618789951	27.073783904437	66.060152749825	64.5895338323655	48.231732270369	104.684022537499	55.696906033219	47.933267726457	67.1206399567582	82.358887327696	53.2504446971808	105.950121510453	86.11255506869	68.1276835454616	55.769384128206	83.401492273408	58.9516387810735	39.401607845492	47.7032066371965	112.649823507968	92.0678675176942	64.4618738545061	81.954062740435	62.7024550808868	93.1364924783635	58.674842131387	96.2743089892655	72.32876712937	91.9521314288269	80.7424316921281	42.356109133778	65.698443357779	39.466713860118	62.1169325079397	82.1386858875581
Degradation of proteins, peptides, and glycopeptides	799.71250414883	1902.49386170569	630.895339290587	876.204120936236	1562.3657850355	1638.58910953991	1262.05838677417	2144.77692400387	1325.81799507311	1437.61169025932	1347.03180713853	1162.58469669906	981.119391773871	1747.61265537914	1322.10950508068	1561.3746004274	901.489572747399	1316.89058216203	1182.13620232513	742.984102697941	1216.4570779102	2272.53856872379	2065.78602014943	1425.9811509989	1664.54134151289	1522.91403629015	1985.58321786486	1304.75777274964	2177.76914506047	1533.32629278568	1933.98311362804	1532.3050374009	1014.11698803234	1474.35038905686	1289.54060826622	1557.95537344502	1781.7087942259
Degradation of RNA	141.056621251452	318.623362845682	98.0190203008998	157.266274203175	266.165381298095	243.134488367908	202.824172458566	367.50560487198	230.039073634409	163.505684703006	208.760728360323	186.103427565273	189.039787786425	347.691695517462	242.569286544031	302.200819248895	160.48609209689	268.513613470532	239.210852194445	124.679877507191	194.796437709036	391.143632665111	358.088175761921	278.638256880044	319.498902565456	256.007038059197	349.063888852287	214.060613751697	365.314738304834	257.737138072641	332.822070904922	298.148485946985	160.185383198421	215.034269554707	194.56689739933	284.948084215308	345.956539084189
Detoxification	587.279637328543	1314.14086077694	337.564303694497	518.93263943698	932.296928988109	974.170383688408	700.949003419319	1111.2934556312	853.787679278786	726.274449042773	700.527379711814	765.171666165247	563.696331291978	1038.49011453179	818.906110537311	739.645804864198	521.215192152001	666.815256471901	674.37797132066	423.626800882732	660.175052860785	1163.95370978207	1153.35806782739	686.229551616017	800.283913886181	874.022666141124	1131.08620756313	819.072169255357	1190.84474882481	901.698097414669	1073.46096050462	927.671955423452	507.46606380191	911.531529144831	709.687673000944	892.425268113181	1137.21640213579
DNA-dependent RNA polymerase	110.618030667867	394.35329077344	125.938342975086	153.215252336567	281.770302181828	312.333789690844	226.540662070128	471.440614679215	253.546184848601	343.202720065004	287.70749648558	216.645549193759	252.668931895198	480.933015049575	289.053360731341	383.539375919936	219.858885218743	284.568933360505	259.326624550984	141.633278779873	248.52130702691	498.81452927533	466.12334098186	314.058366932554	365.062751747417	284.594746307775	455.799045139536	263.255080247883	515.22628924577	354.304691869641	450.841853779125	381.252835736644	209.811423955892	300.041963531449	214.608832534231	333.384543722363	363.280120390055
DNA interactions	1138.71256136496	3377.55751145876	777.265869619043	1053.4683366493	2166.63235281496	2516.88710185151	1781.99723305049	3011.93527853226	1906.77829146099	1988.39077231673	1786.34679642975	1801.04731506027	1610.6994822251	2786.58437288556	2053.67445896521	2026.88753421462	1473.24465898096	1954.57504994268	1770.54173969247	1021.23278619662	1697.34692960105	3141.08463398909	2775.55889164828	1947.22627404832	2204.29802184694	1744.02351224605	2459.98105304273	1861.60329083299	2575.37288637739	1894.61896830808	2490.31115632149	2175.89286696333	1427.75051053077	1709.79640711572	1803.58199550626	1938.48708920888	2328.46837236834
DNA replication, recombination, and repair	2325.05235946536	5915.8385428356	1895.64476934361	2595.79361738765	4802.04574600215	5084.61122877086	3877.50654857935	6437.35393610792	4164.08464758822	3960.64315099014	4252.74918795502	3891.40698308935	3498.30051723142	6150.08876866105	4301.84208644265	4570.25475707625	3140.31539802878	4311.6350730493	3872.61001057227	2305.94640427031	3675.99139128509	6856.58961925862	6122.06006486099	4372.44726830324	5004.96497445248	4078.77015924836	5825.28572891352	3984.33375903452	6128.78176749754	4344.41525532811	5715.26620049034	4967.46197163206	2916.10989747098	3942.68732862542	4150.13595762927	4945.30307361837	5719.61497305449
DNA transformation	63.4850390692788	158.437554714451	45.3680209845689	72.7255307559855	140.764834683634	184.10438060005	118.868973488151	238.110983969255	118.530543135162	193.078319125389	117.77840446045	151.882292780341	71.559481889743	175.895100047242	144.591099942557	135.365761860246	125.672025160942	158.721708902477	92.4568159781455	58.1360112834937	123.998836342352	245.045184167087	206.924065657174	108.96725656069	117.446876068693	107.887711133178	191.208340830839	175.127414637794	183.991464090033	141.896413035896	157.753499132183	129.095097290202	115.207517150195	142.796893593168	113.416451403785	123.177217218901	137.1805022514
Domain	2.0649873603474	2.3864200971466	3.421134487546	4.0274078877213	11.091608440829	5.649667522331	8.522883854668	2.477968810066	0.653376909194	0	0.4267713589639	0.206874043315	0.1779413617829	2.0294822120153	3.129948187751	0.914793981558	0.525051723994	0.558650221736	0.555867390158	0.106039087375	0.136158979472	3.562440561078	5.7835000483695	0.970517875831	1.55895859172	4.2449227211512	6.5501832580911	1.305422674118	2.5464656659115	2.744842313067	4.361836824782	4.785470445325	0.148920128917	1.399661819775	9.096961548121	6.502851676344	8.400453005725
Electron transport	969.795984727215	2435.86461293121	903.789075278078	1218.2811281017	1972.38140440179	1854.84762824076	1466.66391195994	2617.98339757275	1691.58505376906	1410.25519773998	1717.21844668423	1283.0050900306	1635.52866357265	2749.23462300376	1850.72051958761	1919.73664632581	1105.94236460314	1602.05262790825	1563.38429518201	882.978741336411	1393.50789852828	2792.35088946609	2695.14188286404	1856.28873619562	2135.75321442401	2022.28643319156	2744.5588642732	1488.97114723889	2775.52587664981	1864.00128927923	2648.30325996321	2239.40063134237	1258.53698854424	1620.99990040825	1592.78485495428	2136.17165637915	2466.23539868949
Entner-Doudoroff	65.6930132286567	117.581683930972	32.7753907147161	48.476736473165	93.495141621714	114.436454194029	59.358461448062	144.815157067883	91.51160902264	78.018107815587	52.7487596050167	118.931213736703	32.6559239938236	90.0235896041917	69.7548801902058	80.7988691571419	50.929962668278	55.81481887487	44.2705167136743	26.565929807952	52.2744563447527	149.09451834917	108.504864292208	69.6470210636192	99.117515795309	67.3219695924573	140.380730043141	64.2156277134019	151.564012975784	99.111890333872	121.172929912274	111.038868076574	46.8222906918666	77.991162483657	48.521621348808	92.5308063398263	82.63792356653
Enzymes of unknown specificity	829.305571260756	1402.15603176274	465.046522251702	607.897999211319	1089.88009867337	1115.20468821789	836.211049401916	1237.96092991413	936.030284970384	904.106318901148	825.531100654657	1002.6222716443	630.261440068948	1149.8183010956	862.451842709857	847.376954441865	615.682185378992	808.851262677723	772.219094067076	444.972840222077	686.539738708063	1302.68418526729	1440.73684867486	759.726609498507	863.514501618128	1107.31835735538	1257.8844423824	1139.27996299192	1338.76837672543	998.425316395306	1255.89956909265	1059.18067653822	676.756086463148	1013.2274932877	891.344918441258	1050.81311971286	1251.32870124083
Fermentation	372.437987354081	805.925848337371	197.220893478281	336.886313360834	608.102608857669	579.877470105941	451.521365119576	557.286556242499	556.344934226893	375.90113924611	368.339059045113	469.430724872744	360.065203585679	650.016346437167	481.806951725937	356.585960683638	313.05680038548	413.263310288883	373.154250842721	244.562727111503	316.416004899577	600.732879083187	603.509935027491	356.738140741809	391.35643888592	551.641776839086	618.534413510141	502.836450772467	640.708593057794	479.303277211046	552.872313301712	456.913217144508	243.431463928788	500.580020097584	445.229134059297	486.661580123025	635.984427097713
Folic acid	157.902981897827	404.085553496562	126.600901521443	174.174463562188	342.710926080036	396.698547086684	282.325739359605	513.486191381629	325.39468723101	346.44439639128	377.850567961702	344.675187925514	264.866239092442	429.169784121513	277.63253545946	378.325510474693	213.634921336944	322.468125970824	285.839736593386	162.166087153036	307.708478567751	549.691898723111	471.959826429858	357.435505725654	413.493399490665	280.682556492643	427.187911945287	312.944700995825	452.054520096513	345.601125810376	416.747306111095	356.039190823345	214.724918780984	288.784475577676	297.164410338075	362.354856938553	424.291141285754
General	713.509841472393	1674.69673375582	585.350032464889	712.863851937787	1308.82468894348	1445.92228232005	1059.92439268014	1886.50062696883	1178.24550447204	1360.29781683784	1235.15265361739	1234.98834174659	940.511594115365	1721.38466337576	1254.59142794249	1273.65853213551	979.260886550479	1370.16505536481	1031.90965694455	626.764124570072	1043.79152509354	2003.83187832862	1858.83291840107	1234.43833144297	1411.69497497397	1255.82350900993	1729.37423139445	1326.35261493838	1814.69938615191	1328.82284114329	1612.95794368296	1309.03167491829	929.90882194392	1301.27988735292	1110.52154769937	1277.31085418792	1476.43352933357
Glutamate family	424.982371833124	953.621519888133	260.97145685103	363.333368683481	621.342128396983	744.923167818836	491.854687905402	1235.06654296713	686.634772142138	858.580576626853	710.646188255105	714.551930737255	578.197887126881	1080.01595787942	759.180522472302	990.415723050078	571.002385322886	782.190404289265	635.314215996112	366.802513807094	646.909019045661	1314.98123197748	1159.38846553893	889.543141797095	1055.90680472352	597.451916231499	1027.53264391826	694.719950074205	1124.79375802977	808.380005837599	1110.86898701489	948.634772774417	569.964006451181	678.880335953301	513.403947455218	813.507789098715	838.223495100754
Glutathione and analogs	180.721653474719	367.373168911899	111.641165319809	149.281369077433	329.318285654016	265.390743685929	226.94921397214	457.253380788026	244.379082865714	357.9144929105	208.544664234129	247.061992299932	176.676502426771	397.591666880047	291.886378509829	315.270316376832	206.364572429092	281.925002873901	223.317411987447	134.796093133482	238.029320366947	494.38191356239	409.799084025077	295.863619540481	330.809662566992	268.992391400354	429.865763872337	304.845379984839	482.88429228233	338.31772064556	392.561077563398	319.488160384909	217.834043641985	318.042468653694	260.913403265892	310.00344903675	343.957350910048
Glycolysis/gluconeogenesis	290.439642437605	713.43312363695	210.983612302742	329.693720259467	577.3319876435	613.224075063352	477.476867402277	622.394029910416	446.41794656917	381.296994046951	425.28529732953	431.613667391461	318.853045091562	602.531940492368	438.809153315506	385.779815026539	292.794713035213	432.146817694159	332.653784059486	239.278214927885	330.545209227762	653.036885071122	600.37302165322	400.144056040464	446.383353799649	495.485691659984	607.615988896805	481.822055819973	638.931646277776	446.000332840125	520.300697873521	473.797168566937	281.308051203161	478.455731867345	518.947224301142	446.215048548181	614.803897810091
Heme, porphyrin, and cobalamin	671.07770027238	1296.48717542615	416.206985218106	448.160972629318	900.347644429145	935.237560666729	725.946955629043	835.963873563765	832.040296482928	634.153074449725	770.48178267916	898.450288198	632.654010277439	1019.70826737588	737.985982896273	542.16330456985	491.001810450488	674.431620204435	528.964325445426	348.020499720319	508.259255513119	878.77736385318	963.483774243718	512.96327909566	578.509530466233	861.070945983724	867.050775859293	768.796884555511	908.945090608054	614.127003759192	827.95995090475	679.587056083665	544.63760699823	595.136903022478	750.50246871921	739.014225025609	939.54400054765
Histidine family	323.00548891964	807.592220754353	181.817691314824	259.408633558192	481.127853395405	547.46834207821	431.313682159964	943.701351156118	453.053911237194	473.615644063777	417.622562199647	467.430453330728	440.648836421651	813.969538823684	535.787659055871	793.736449587945	431.993742562263	611.534113864254	539.291875469555	282.797989117655	475.846642635051	995.468187268915	842.799810182253	727.417334771603	823.864600396281	447.167539448371	752.993360556591	436.968741460391	787.025166065504	541.142586138988	835.361567263624	769.357894487935	430.922993459185	438.349029501475	516.104393843245	603.755674843588	614.144405123859
Lipoate	29.549057631138	75.7863265003251	23.44980661748	33.2953961103449	69.305115076144	62.9260491307088	51.529821321245	75.3509063122444	49.792862704949	50.676596540399	55.3914239584712	47.204512517351	39.8422997236997	75.6729416772678	46.778087363571	62.385841046122	28.196830144378	44.359561372363	51.4844796445371	28.174008325444	42.0027062381247	79.8783522065235	84.8075028896659	44.8804177784917	57.244340215066	60.0950288801716	91.3783272860498	67.6322041944967	91.8539276688594	73.533657988056	75.7971201076073	60.0596042389646	35.276380951261	60.3292452759783	57.40547268041	62.8166637558933	71.5650188763434
Menaquinone and ubiquinone	616.761356862047	1277.29090125267	429.695840408088	538.796632626359	1001.73065711257	1046.4942511521	796.308079146015	1100.41350708523	861.295892712852	672.732341720255	788.301470200858	960.355278375443	648.473726289085	1109.21378049408	872.326028802181	660.146091228716	558.152531990779	790.361266211253	636.732166675271	416.850450123413	595.698129395985	1157.04660939845	1050.8231511769	683.592146297379	787.455808958263	968.313311616046	1032.40823703517	901.507257005181	1056.6295445391	727.547584060571	925.069190559733	817.959515826358	500.189890391307	759.572249111304	826.789870668793	820.794961879291	1079.03020259564
